Name,Total Time,Year,Date Added,Play Count,Skip Count,Artist,Genre,Cleaned up time,Relative Plays,Relative Skips
One of Us Must Know (Sooner or Later),292519,1966,2018-04-14,10,4,Bob Dylan,Rock,4:52,0.0761643063481998,0.14035087719298245
I Want You,185443,1966,2018-04-14,12,2,Bob Dylan,Rock,3:5,0.09139716761783978,0.07017543859649122
Stuck Inside of Mobile with the Memphis Blues Again,423732,1966,2018-04-14,18,2,Bob Dylan,Rock,7:3,0.13709575142675964,0.07017543859649122
Leopard-Skin Pill-Box Hat,236408,1966,2018-04-14,15,5,Bob Dylan,Rock,3:56,0.11424645952229971,0.17543859649122806
Most Likely You Go Your Way And I'll Go Mine,207360,1966,2018-04-14,14,5,Bob Dylan,Rock,3:27,0.10663002888747974,0.17543859649122806
Temporary Like Achilles,300382,1966,2018-04-14,7,5,Bob Dylan,Rock,5:0,0.05331501444373987,0.17543859649122806
Absolutely Sweet Marie,294269,1966,2018-04-14,16,6,Bob Dylan,Rock,4:54,0.1218628901571197,0.2105263157894737
4th Time Around,274782,1966,2018-04-14,12,1,Bob Dylan,Rock,4:34,0.09139716761783978,0.03508771929824561
Obviously Five Believers,213211,1966,2018-04-14,14,1,Bob Dylan,Rock,3:33,0.10663002888747974,0.03508771929824561
Sad-Eyed Lady of the Lowlands,679183,1966,2018-04-14,13,6,Bob Dylan,Rock,11:19,0.09901359825265975,0.2105263157894737
Visions of Johanna,451213,1966,2018-04-14,12,2,Bob Dylan,Rock,7:31,0.09139716761783978,0.07017543859649122
For Whom the Bell Tolls,310648,1984,2018-06-03,19,0,Metallica,Metal,5:10,0.15370051635111875,0.0
Denia,279588,2001,2018-06-03,38,4,Manu Chao,Reggae,4:39,0.3074010327022375,0.14906832298136646
Silver For Monsters...,143151,2015,2018-06-03,20,4,Percival & Marcin Przybyłowicz,Soundtrack,2:23,0.16179001721170394,0.14906832298136646
99 Problems,141740,2011,2018-06-03,12,3,Hugo,Country,2:21,0.09707401032702237,0.11180124223602485
Blue (Da Ba Dee),219271,1998,2018-06-03,18,2,Eiffel 65,Dance,3:39,0.14561101549053357,0.07453416149068323
Beggin',170971,1967,2018-06-03,62,1,The Four Seasons,Rock,2:50,0.5015490533562822,0.037267080745341616
Like a Hobo,218880,2009,2018-06-03,19,4,Charlie Winston,Folk,3:38,0.15370051635111875,0.14906832298136646
Heartbreaker,209188,1979,2018-06-03,16,3,Pat Benatar,Rock,3:29,0.12943201376936317,0.11180124223602485
For What It's Worth,156943,1967,2018-06-03,9,7,Buffalo Springfield,Rock,2:36,0.07280550774526678,0.2608695652173913
Khuttar,294478,1999,2018-06-03,11,5,Ilham Al Madfai,Rock,4:54,0.08898450946643717,0.18633540372670807
Maghribiah,366968,2003,2018-06-03,20,5,Ilham Al Madfai,Folk,6:6,0.16179001721170394,0.18633540372670807
1985,190511,2018,2018-06-03,11,8,J. Cole,Hip Hop/Rap,3:10,0.08898450946643717,0.2981366459627329
Song 2,122279,1997,2018-06-03,25,2,Blur,Rock,2:2,0.20223752151462993,0.07453416149068323
My Sharona,296254,1979,2018-06-03,8,5,The Knack,Rock,4:56,0.06471600688468158,0.18633540372670807
Oye Como Va,259160,1970,2018-06-03,9,4,Santana,Rock,4:19,0.07280550774526678,0.14906832298136646
Evil Ways,235154,1969,2018-06-03,11,5,Santana,Rock,3:55,0.08898450946643717,0.18633540372670807
Trois nuits par semaine,290507,1991,2018-06-03,27,3,Indochine,Rock,4:50,0.2184165232358003,0.11180124223602485
Trois nuits par semaine,313103,1985,2018-06-03,14,4,Indochine,Rock,5:13,0.11325301204819277,0.14906832298136646
25 Or 6 To 4,293877,1971,2018-06-03,14,3,Chicago,Rock,4:53,0.11325301204819277,0.11180124223602485
La Vida Tómbola,384444,2007,2018-06-03,11,3,Manu Chao,Reggae,6:24,0.08898450946643717,0.11180124223602485
Paint It Black,359653,1967,2018-06-03,13,10,Eric Burdon & The Animals,Rock,5:59,0.10516351118760757,0.37267080745341613
What a Wonderful World,145084,1967,2018-06-03,10,6,Louis Armstrong,Pop,2:25,0.08089500860585197,0.2236024844720497
Otherside,255817,1999,2018-06-03,15,4,Red Hot Chili Peppers,Rock,4:15,0.12134251290877796,0.14906832298136646
À Tout le Monde,267049,1994,2018-06-03,17,2,Megadeth,Metal,4:27,0.13752151462994835,0.07453416149068323
We're an American Band,206785,1973,2018-06-03,9,2,Grand Funk Railroad,Rock,3:26,0.07280550774526678,0.07453416149068323
Sex on Fire,207151,2008,2018-06-03,12,3,Kings of Leon,Rock,3:27,0.09707401032702237,0.11180124223602485
Don't Let Me Be Misunderstood,507350,1974,2018-06-03,25,0,The Eric Burdon Band,Rock,8:27,0.20223752151462993,0.0
This is America,244976,2018,2018-06-03,21,5,Childish Gambino,Hip Hop/Rap,4:4,0.16987951807228913,0.18633540372670807
Hit the Road Jack,122514,1962,2018-06-07,32,4,Ray Charles,Blues/R&B,2:2,0.2601567317960982,0.149812734082397
What'd I Say,305136,1959,2018-06-07,11,4,Ray Charles,Blues/R&B,5:5,0.08942887655490878,0.149812734082397
Fugue in D Minor,169560,1969,2018-06-07,11,3,Egg,Rock,2:49,0.08942887655490878,0.11235955056179775
Love is Mystical,214465,2017,2018-06-07,10,7,Cold War Kids,Rock,3:34,0.08129897868628069,0.2621722846441948
Serenade,193541,1976,2018-06-07,11,4,Steve Miller Band,Rock,3:13,0.08942887655490878,0.149812734082397
Let's Hang On!,198817,1965,2018-06-07,12,3,The Four Seasons,Rock,3:18,0.09755877442353683,0.11235955056179775
Trois nuits par semaine,365866,1994,2018-06-08,19,0,Indochine,Rock,6:5,0.15466114457831323,0.0
L. A. Woman,470386,1971,2018-07-14,14,0,The Doors,Rock,7:50,0.11933072604554341,0.0
L.A. Woman,330631,1990,2018-07-14,10,2,Billy Idol,Rock,5:30,0.08523623288967387,0.07853403141361257
Mambo No. 5 (A Little Bit of...),221440,1999,2018-07-14,10,6,Lou Bega,Hip Hop/Rap,3:41,0.08523623288967387,0.2356020942408377
Dont Bring Me Down,249260,1979,2018-07-14,17,6,Electric Light Orchestra,Rock,4:9,0.14490159591244559,0.2356020942408377
Jump,241266,1984,2018-07-14,19,4,Van Halen,Rock,4:1,0.16194884249038036,0.15706806282722513
"Louie, Louie",166817,1963,2018-07-14,18,2,The Kingsmen,Rock,2:46,0.15342521920141297,0.07853403141361257
Louie Louie,167471,1990,2018-07-14,16,4,Motörhead,Metal,2:47,0.1363779726234782,0.15706806282722513
Theme From Rawhide,156120,1980,2018-09-14,38,4,The Blues Brothers,Blues/R&B,2:36,0.35250403322692475,0.17094017094017094
Je ne parle pas français,181002,2018,2018-09-14,45,2,Namika,Pop,3:1,0.4174389867160951,0.08547008547008547
Everybody Needs Somebody To Love,203520,1980,2018-09-14,11,2,The Blues Brothers,Blues/R&B,3:23,0.1020406411972677,0.08547008547008547
I Like It Like That,265534,1967,2018-09-14,14,3,Pete Rodriguez,Pop,4:25,0.1298699069783407,0.12820512820512822
Last Train to London,271307,1979,2018-09-14,9,4,Electric Light Orchestra,Rock,4:31,0.08348779734321903,0.17094017094017094
Think,198608,1968,2018-09-14,20,7,Aretha Franklin,Soul,3:18,0.18552843854048673,0.29914529914529914
Peter Gunn Theme,230400,1980,2018-09-14,11,5,The Blues Brothers,Blues/R&B,3:50,0.1020406411972677,0.2136752136752137
Sweet Home Chicago,450220,1980,2018-09-14,5,5,The Blues Brothers,Rock,7:30,0.04638210963512168,0.2136752136752137
Minnie the Moocher,205688,1931,2018-09-14,31,3,Cab Calloway,Jazz,3:25,0.2875690797377544,0.12820512820512822
Can't Take My Eyes Off You,203440,1967,2018-09-14,30,4,Frankie Valli & The Four Seasons,Rock,3:23,0.2782926578107301,0.17094017094017094
Toy,186044,2018,2018-11-10,18,2,Netta,Pop,3:6,0.1817315774726814,0.09302325581395349
The Logical Song,249782,1979,2018-11-10,6,6,Supertramp,Rock,4:9,0.0605771924908938,0.27906976744186046
Trinity (Titoli),184346,1970,2018-11-10,39,3,Annibale E I Cantori Moderni,Soundtrack,3:4,0.3937517511908097,0.13953488372093023
I Got A Name,193880,1973,2018-11-10,14,1,Jim Croce,Folk,3:13,0.1413467824787522,0.046511627906976744
Canary Bay,323578,1985,2018-11-10,19,4,Indochine,Rock,5:23,0.1918277762211637,0.18604651162790697
You'd Better Run,154906,2003,2018-11-10,15,3,Robert Plant,Rock,2:34,0.1514429812272345,0.13953488372093023
Road to the Sun,335516,2003,2018-11-10,11,0,Robert Plant,Rock,5:35,0.11105818623330531,0.0
Philadelphia Baby,196153,2003,2018-11-10,7,3,Robert Plant,Rock,3:16,0.0706733912393761,0.13953488372093023
Louie Louie,172695,2003,2018-11-10,11,2,Robert Plant,Rock,2:52,0.11105818623330531,0.09302325581395349
Sunny,162821,1966,2018-11-10,18,3,Bobby Hebb,Soul,2:42,0.1817315774726814,0.13953488372093023
Run (I'm a Natural Disaster),164832,2008,2018-11-10,22,3,Gnarls Barkley,Soul,2:44,0.22211637246661062,0.13953488372093023
Cold Cold Cold,213603,2015,2019-03-24,5,5,Cage the Elephant,Rock,3:33,0.06371867116214368,0.29354207436399216
Down by the River,225175,2013,2019-03-24,13,2,Milky Chance,Folktronica,3:45,0.16566854502157355,0.11741682974559686
Home,306860,2010,2019-03-24,9,3,Edward Sharpe and the Magnetic Zeros,Folk,5:6,0.1146936080918586,0.1761252446183953
Mundian To Bach Ke,238158,1997,2019-03-24,12,3,Panjabi MC,Bhangra,3:58,0.15292481078914483,0.1761252446183953
Rasputin,283585,1978,2019-03-24,61,1,Boney M.,Pop,4:43,0.7773677881781528,0.05870841487279843
"Money, Money, Money",187088,1976,2019-03-24,11,0,ABBA,Pop,3:7,0.14018107655671608,0.0
Nothing Breaks Like a Heart,216581,2018,2019-03-24,4,2,Mark Ronson,Pop,3:36,0.050974936929714935,0.11741682974559686
Flash,165511,1980,2019-03-24,10,1,Queen,Rock,2:45,0.12743734232428736,0.05870841487279843
Live is Life,244401,1984,2019-03-24,9,3,Opus,Rock,4:4,0.1146936080918586,0.1761252446183953
Wasted,248816,2017,2019-03-24,8,7,Kasabian,Rock,4:8,0.10194987385942987,0.410958904109589
Somebody That I Used To Know,243936,2011,2019-03-24,11,2,Gotye,Rock,4:3,0.14018107655671608,0.11741682974559686
Stolen Dance,313495,2013,2019-03-24,5,1,Milky Chance,Folktronica,5:13,0.06371867116214368,0.05870841487279843
Shape of my Heart,274233,1993,2019-03-24,10,1,Sting,Rock,4:34,0.12743734232428736,0.05870841487279843
Déjeuner en paix,219115,1991,2019-08-19,4,0,Stephan Eicher,Rock,3:39,0.07175810680739486,0.0
The Night King,530651,2019,2019-08-19,10,1,Ramin Djawadi,Soundtrack,8:50,0.17939526701848715,0.08264462809917356
The Long March,216346,2018,2019-08-19,5,2,Le Trio Joubran,Arabic,3:36,0.08969763350924358,0.1652892561983471
Masâr,305136,2018,2019-08-19,3,1,Le Trio Joubran,Arabic,5:5,0.053818580105546146,0.08264462809917356
Our Final Songs,291239,2018,2019-08-19,5,2,Le Trio Joubran,Arabic,4:51,0.08969763350924358,0.1652892561983471
Ill Ray (The King),219872,2017,2019-08-19,8,2,Kasabian,Rock,3:39,0.14351621361478972,0.1652892561983471
Black Jack Davey,306520,2013,2019-08-19,2,1,The White Stripes,Rock,5:6,0.03587905340369743,0.08264462809917356
Good to Me,127111,2003,2019-08-19,9,1,The White Stripes,Rock,2:7,0.16145574031663845,0.08264462809917356
Por la boca vive el pez,263497,2006,2019-08-19,8,2,Fito & Fitipaldis,Rock,4:23,0.14351621361478972,0.1652892561983471
Numb,186305,2003,2019-08-19,10,1,Linkin Park,Metal,3:6,0.17939526701848715,0.08264462809917356
Remember the Name,206706,2019,2019-08-19,2,1,Ed Sheeran,Hip Hop/Rap,3:26,0.03587905340369743,0.08264462809917356
Big Ten Inch Record,136698,1975,2019-08-19,1,2,Aerosmith,Rock,2:16,0.017939526701848715,0.1652892561983471
Mama Kin,267598,1973,2019-08-19,5,2,Aerosmith,Rock,4:27,0.08969763350924358,0.1652892561983471
Walkin' the Dog,192966,1973,2019-08-19,8,2,Aerosmith,Rock,3:12,0.14351621361478972,0.1652892561983471
Train Kept A-Rollin',341133,1974,2019-08-19,5,1,Aerosmith,Rock,5:41,0.08969763350924358,0.08264462809917356
Back in the Saddle,281338,1976,2019-08-19,3,1,Aerosmith,Rock,4:41,0.053818580105546146,0.08264462809917356
Same Old Song and Dance,229903,1974,2019-08-19,5,0,Aerosmith,Rock,3:49,0.08969763350924358,0.0
Happy,183954,1972,2019-08-19,3,1,The Rolling Stones,Rock,3:3,0.053818580105546146,0.08264462809917356
Live With Me,213394,1969,2019-08-19,2,1,The Rolling Stones,Rock,3:33,0.03587905340369743,0.08264462809917356
She's So Cold,253727,1980,2019-08-19,3,1,The Rolling Stones,Rock,4:13,0.053818580105546146,0.08264462809917356
Miss You,517955,1978,2019-08-19,5,1,The Rolling Stones,Rock,8:37,0.08969763350924358,0.08264462809917356
Long Live Palestine Part III,321840,2011,2019-09-28,3,0,Lowkey,Hip Hop/Rap,5:21,0.06048341974709985,0.0
Long Live Palestine Part II,299568,2011,2019-09-28,2,1,Lowkey,Hip Hop/Rap,4:59,0.0403222798313999,0.09287925696594428
In the Hall of the Mountain King,161976,1875,2019-09-28,7,1,Grieg,Classical,2:41,0.14112797940989966,0.09287925696594428
Mona Lisa,324336,2018,2019-09-28,4,0,Lil Wayne,Hip Hop/Rap,5:24,0.0806445596627998,0.0
Long Live Palestine Part I,249480,2011,2019-09-28,7,2,Lowkey,Hip Hop/Rap,4:9,0.14112797940989966,0.18575851393188855
Winter,563112,1725,2019-09-28,1,1,Antonio Vivaldi,Classical,9:23,0.02016113991569995,0.09287925696594428
Tamacun,207600,2006,2019-09-28,3,1,Rodrigo y Gabriela,Rock,3:27,0.06048341974709985,0.09287925696594428
Diablo Rojo,296904,2006,2019-09-28,6,1,Rodrigo y Gabriela,Rock,4:56,0.1209668394941997,0.09287925696594428
Stairway to Heaven,285408,2006,2019-09-28,3,1,Rodrigo y Gabriela,Rock,4:45,0.06048341974709985,0.09287925696594428
Satori,306192,2006,2019-09-28,5,0,Rodrigo y Gabriela,Rock,5:6,0.10080569957849975,0.0
Orion,466200,2006,2019-09-28,4,2,Rodrigo y Gabriela,Rock,7:46,0.0806445596627998,0.18575851393188855
Jolene,205139,2014,2019-09-29,5,1,Noisy Pride,Metal,3:25,0.10111876075731496,0.09316770186335403
Black Magic Woman,172800,1971,2019-09-29,2,0,Fleetwood Mac,Rock,2:52,0.040447504302925985,0.0
Wonderful World,125831,1960,2019-09-29,4,0,Sam Cooke,Blues/R&B,2:5,0.08089500860585197,0.0
Telegraph Road,859088,1982,2019-09-29,2,0,Dire Straits,Rock,14:19,0.040447504302925985,0.0
She's Not There,142367,1965,2019-09-29,3,0,The Zombies,Rock,2:22,0.06067125645438898,0.0
This Old Heart Of Mine (Is Weak For You),184137,2018,2019-09-29,1,1,Cynthia Erivo,Soundtrack,3:4,0.020223752151462993,0.09316770186335403
Blackjack Davey,339461,1992,2019-09-29,3,1,Bob Dylan,Folk,5:39,0.06067125645438898,0.09316770186335403
The Great Gig in the Sky,280084,1973,2019-09-29,3,0,Pink Floyd,Rock,4:40,0.06067125645438898,0.0
Sirius,222432,1982,2019-09-29,5,1,The Alan Parsons Project,Rock,3:42,0.10111876075731496,0.09316770186335403
Mammagamma,406334,1982,2019-09-29,1,2,The Alan Parsons Project,Rock,6:46,0.020223752151462993,0.18633540372670807
Drinking Muddy Water,173426,1967,2019-09-29,5,1,The Yardbirds,Rock,2:53,0.10111876075731496,0.09316770186335403
Smile on Me,197015,1967,2019-09-29,2,0,The Yardbirds,Rock,3:17,0.040447504302925985,0.0
Rollin' and Tumblin',192626,2001,2019-09-29,2,2,Jeff Beck,Rock,3:12,0.040447504302925985,0.18633540372670807
Rollin' and Tumblin',290168,1969,2019-09-29,6,2,Muddy Waters,Blues/R&B,4:50,0.12134251290877796,0.18633540372670807
What Kind Of Woman Is This?,323134,2005,2019-09-29,2,1,Buddy Guy,Blues/R&B,5:23,0.040447504302925985,0.09316770186335403
Ninety Nine and One Half,232986,2005,2019-09-29,3,1,Buddy Guy,Blues/R&B,3:52,0.06067125645438898,0.09316770186335403
Now You're Gone,303281,2005,2019-09-29,4,0,Buddy Guy,Blues/R&B,5:3,0.08089500860585197,0.0
I Put a Spell On You,244715,2005,2019-09-29,3,2,Buddy Guy,Blues/R&B,4:4,0.06067125645438898,0.18633540372670807
Somebody's Sleeping in My Bed,391418,2005,2019-09-29,3,1,Buddy Guy,Blues/R&B,6:31,0.06067125645438898,0.09316770186335403
On A Saturday Night,198034,2005,2019-09-29,4,1,Buddy Guy,Blues/R&B,3:18,0.08089500860585197,0.09316770186335403
Ain't No Sunshine,204982,2005,2019-09-29,3,0,Buddy Guy,Blues/R&B,3:24,0.06067125645438898,0.0
Cheaper To Keep Her / Blues In The Night,383869,2005,2019-09-29,4,1,Buddy Guy,Blues/R&B,6:23,0.08089500860585197,0.09316770186335403
Do Your Thing,246700,2005,2019-09-29,3,0,Buddy Guy,Blues/R&B,4:6,0.06067125645438898,0.0
Going to California (mandolin/guitar mix),214226,1971,2020-05-15,0,1,Led Zeppelin,Pop,3:34,0.0,0.32258064516129037
Ken Copeland's Wind Of God REMIX - WTFBRAHH,111912,2020,2020-05-30,2,1,WTFBrahh,Rock,1:51,0.16697559468643805,0.3846153846153846
Immigrant Song,221640,1972,2020-06-17,0,1,Led Zeppelin,Rock,3:41,0.0,0.5
Heartbreaker,444106,1972,2020-06-17,0,0,Led Zeppelin,Rock,7:24,0.0,0.0
Black Dog,340453,1972,2020-06-17,0,1,Led Zeppelin,Rock,5:40,0.0,0.5
Over The Hills And Far Away,307613,1972,2020-06-17,0,1,Led Zeppelin,Rock,5:7,0.0,0.5
Since I've Been Loving You,481640,1972,2020-06-17,0,0,Led Zeppelin,Rock,8:1,0.0,0.0
Stairway To Heaven,577000,1972,2020-06-17,0,0,Led Zeppelin,Rock,9:37,0.0,0.0
Going To California,336986,1972,2020-06-17,0,0,Led Zeppelin,Rock,5:36,0.0,0.0
Bron-Yr-Aur Stomp,292053,1972,2020-06-17,0,0,Led Zeppelin,Rock,4:52,0.0,0.0
Dazed And Confused,1525253,1972,2020-06-17,0,0,Led Zeppelin,Rock,25:25,0.0,0.0
What Is And What Should Never Be,279893,1972,2020-06-17,0,2,Led Zeppelin,Rock,4:39,0.0,1.0
Dancing Days,221560,1972,2020-06-17,0,1,Led Zeppelin,Rock,3:41,0.0,0.5
Moby Dick,1163346,1972,2020-06-17,0,0,Led Zeppelin,Rock,19:23,0.0,0.0
Whole Lotta Love,1387160,1972,2020-06-17,0,0,Led Zeppelin,Rock,23:7,0.0,0.0
Rock 'N' Roll,235493,1972,2020-06-17,0,0,Led Zeppelin,Rock,3:55,0.0,0.0
Ocean,259946,1972,2020-06-17,0,1,Led Zeppelin,Rock,4:19,0.0,0.5
Bring It On Home,569746,1972,2020-06-17,0,0,Led Zeppelin,Rock,9:29,0.0,0.0
